LoanID,CustomerID,ProductID,RegionID,OriginationDate,APR,TenorMonths,OriginationAmount,CurrentBalance,Status,InterestType,RepaymentFrequency,RiskBand,Channel,CollateralizedFlag,WriteOffFlag,ClosedDate,LastPaymentDate,Currency
9019373,106976,511,3078,2020-01-05,22.36,7,543.35,10.87,Active,Fixed,Weekly,D,Branch,0,0,,2020-02-24,USD
9019374,100348,514,3010,2020-02-21,12.61,0,15102.87,11680.79,Active,Fixed,Monthly,B,Online,0,0,,2021-02-18,USD
9019375,104601,505,3057,2020-05-27,16.79,58,103637.74,5181.89,Delinquent,Variable,Monthly,B,Online,1,0,,2023-08-10,EUR
9019376,104333,520,3041,2024-03-16,12.99,23,35980.47,8619.54,Active,Fixed,Monthly,A,Mobile,0,0,,2025-05-03,EUR
9019377,105399,511,3080,2025-08-06,24.17,18,707.37,683.8,Active,Variable,Monthly,A,Branch,0,0,,2025-09-06,INR
9019378,105696,518,3088,2020-12-13,10.96,83,38414.22,248.82,Closed,Fixed,Monthly,C,Mobile,1,0,2021-11-15,2021-11-15,EUR
9019379,101455,506,3134,2023-04-13,23.45,0,40537.22,34927.51,WrittenOff,Fixed,Weekly,B,Branch,0,1,,2024-10-04,INR
9019380,102185,522,3116,2021-01-29,18.1,6,4555.16,91.1,Active,Fixed,Monthly,E,Partner,0,0,,2021-04-27,USD
9019381,107436,519,3051,2023-12-04,8.73,258,117613.3,107469.12,Active,Fixed,Monthly,A,Partner,1,0,,2025-09-08,USD
9019382,103811,509,3012,2020-03-08,11.15,114,152395.47,65958.02,Active,Fixed,Monthly,A,Mobile,1,0,,2023-01-13,GBP
9019383,111464,517,3031,2022-01-22,9.48,32,12159.77,243.2,Active,Fixed,Monthly,C,Branch,1,0,,2023-02-28,USD
9019384,107309,501,3038,2021-10-13,40.6,0,5576.29,3818.84,Active,Variable,Monthly,B,Branch,0,0,,2023-01-10,INR
9019385,108086,512,3077,2024-02-25,28.75,0,2912.11,2448.55,Active,Fixed,Monthly,B,Branch,0,0,,2025-09-19,INR
9019386,103682,514,3062,2021-03-31,12.33,0,36086.86,32249.05,Active,Fixed,Monthly,A,Online,0,0,,2022-10-05,USD
9019387,101846,523,3019,2020-09-07,23.43,22,11121.25,222.42,Active,Fixed,Monthly,C,Online,0,0,,2020-12-02,USD
9019388,101854,503,3015,2023-06-19,5.64,273,109664.96,94699.13,Active,Variable,Weekly,D,Online,1,0,,2025-01-16,USD
9019389,102985,506,3104,2022-12-16,16.6,0,31138.78,21780.06,Active,Fixed,Monthly,E,Branch,0,0,,2025-04-07,USD
9019390,110817,502,3146,2023-05-11,9.36,51,47073.45,117.6,Closed,Variable,Monthly,B,Online,1,0,2025-08-16,2025-08-16,EUR
9019391,102894,515,3100,2024-10-29,10.69,6,980.57,16.32,Closed,Fixed,Monthly,C,Branch,0,0,2025-08-06,2025-08-06,INR
9019392,107496,508,3073,2021-05-10,8.54,25,5623.54,33.77,Closed,Fixed,Biweekly,A,Partner,0,0,2022-12-05,2022-12-05,INR
9019393,100558,522,3071,2020-05-15,16.18,15,4237.99,84.76,Active,Fixed,Monthly,D,Mobile,0,0,,2020-10-18,EUR
9019394,102896,522,3077,2020-05-05,18.88,16,7474.17,95.24,Closed,Fixed,Monthly,B,Partner,0,0,2023-08-13,2023-08-13,INR
9019395,110109,516,3105,2025-05-04,7.46,78,43302.72,41780.98,Active,Fixed,Biweekly,D,Online,1,0,,2025-09-18,INR
9019396,101254,507,3048,2021-05-31,12.15,11,11120.3,222.41,Active,Fixed,Monthly,D,Branch,0,0,,2022-04-27,USD
9019397,101681,517,3100,2020-02-19,11.12,25,15139.74,132.19,Closed,Variable,Monthly,A,Branch,1,0,2020-09-22,2020-09-22,INR
9019398,105271,523,3119,2020-05-30,17.81,19,36669.48,733.39,Active,Fixed,Monthly,C,Branch,0,0,,2021-11-15,USD
9019399,110006,512,3132,2020-03-16,30.21,0,7171.57,4549.72,Active,Fixed,Monthly,D,Mobile,0,0,,2022-04-30,INR
9019400,106283,501,3104,2023-05-25,29.13,0,2731.5,131.04,Closed,Variable,Monthly,C,Branch,0,0,2025-08-27,2025-08-27,EUR
9019401,108854,500,3042,2021-06-29,19.77,37,3515.4,70.31,Active,Fixed,Monthly,C,Partner,0,0,,2022-01-12,INR
9019402,103325,515,3046,2024-10-27,13.55,11,431.34,21.57,Delinquent,Fixed,Monthly,A,Branch,0,0,,2025-01-12,INR
9019403,101241,515,3144,2021-04-13,12.03,18,459.9,9.2,Active,Fixed,Monthly,C,Online,0,0,,2021-07-08,USD
9019404,103143,510,3018,2021-10-16,10.53,0,35479.39,22633.88,Delinquent,Variable,Monthly,C,Partner,1,0,,2023-06-10,EUR
9019405,103037,523,3116,2022-07-26,16.44,13,11893.59,25.06,Closed,Fixed,Monthly,B,Online,0,0,2025-09-08,2025-09-08,USD
9019406,108353,503,3055,2024-09-24,6.35,319,167724.95,167724.95,Active,Variable,Biweekly,E,Partner,1,0,,2025-09-08,USD
9019407,110142,510,3141,2022-02-24,19.81,0,120206.85,106912.41,Active,Fixed,Monthly,B,Partner,1,0,,2023-07-23,INR
9019408,101781,505,3091,2025-01-22,17.63,12,118654.16,35695.31,Active,Variable,Monthly,C,Online,1,0,,2025-04-30,GBP
9019409,104675,510,3131,2020-05-28,10.02,0,16419.03,7161.72,Active,Variable,Monthly,A,Partner,1,0,,2022-06-22,EUR
9019410,101477,500,3130,2025-01-13,8.52,16,18272.99,222.21,Closed,Fixed,Monthly,A,Branch,0,0,2025-09-09,2025-09-09,INR
9019411,111222,508,3078,2024-01-06,14.38,31,6834.44,61.75,Closed,Fixed,Monthly,E,Branch,0,0,2025-08-05,2025-08-05,INR
9019412,107148,506,3149,2020-07-25,19.7,0,17205.59,1275.33,Closed,Fixed,Monthly,C,Online,0,0,2025-06-05,2025-06-05,INR
9019413,107551,520,3111,2021-10-11,16.04,28,36754.47,1837.72,Delinquent,Fixed,Monthly,A,Branch,0,0,,2021-12-08,GBP
9019414,100106,521,3049,2022-01-29,14.08,32,14257.57,285.15,Active,Variable,Monthly,C,Online,0,0,,2023-01-21,INR
9019415,102668,502,3009,2022-09-02,11.78,80,12181.38,7220.0,Active,Variable,Monthly,A,Branch,1,0,,2025-09-14,GBP
9019416,104935,508,3097,2023-12-20,10.1,16,5091.56,49.59,Closed,Fixed,Monthly,D,Branch,0,0,2025-09-03,2025-09-03,USD
9019417,107270,501,3015,2024-08-29,32.94,0,8350.16,3482.59,Active,Fixed,Monthly,B,Online,0,0,,2025-09-28,USD
9019418,101164,509,3036,2022-03-19,7.96,94,222395.26,129707.44,Active,Fixed,Monthly,A,Branch,1,0,,2025-09-05,INR
9019419,101157,516,3099,2023-02-05,6.19,49,48909.75,18641.84,Active,Fixed,Monthly,A,Partner,1,0,,2025-05-27,INR
9019420,102246,500,3021,2020-07-08,23.62,26,21829.97,163.36,Closed,Fixed,Monthly,B,Branch,0,0,2025-04-12,2025-04-12,USD
9019421,106653,517,3121,2022-10-02,13.21,38,31971.31,299.45,Closed,Fixed,Monthly,A,Branch,1,0,2024-09-25,2024-09-25,USD
9019422,108858,505,3031,2024-07-03,15.98,16,117020.67,16999.28,Active,Fixed,Monthly,E,Mobile,1,0,,2025-09-28,USD
9019423,110318,505,3080,2021-03-01,15.15,28,194800.39,3896.01,Active,Variable,Monthly,E,Branch,1,0,,2022-01-06,INR
9019424,111133,508,3072,2020-08-06,13.9,17,1355.67,27.11,Active,Fixed,Monthly,D,Branch,0,0,,2021-08-26,INR
9019425,107649,509,3032,2022-07-06,13.78,139,73960.42,53170.59,Active,Variable,Biweekly,B,Partner,1,0,,2025-02-20,INR
9019426,100511,514,3119,2023-09-25,14.46,0,20804.49,18222.25,Active,Fixed,Monthly,A,Mobile,0,0,,2024-04-28,USD
9019427,108441,503,3096,2020-07-07,6.68,323,408035.75,314532.15,Active,Fixed,Monthly,B,Branch,1,0,,2025-09-20,EUR
9019428,100888,507,3129,2020-05-16,12.4,16,18010.24,305.49,Closed,Fixed,Monthly,D,Partner,0,0,2022-12-09,2022-12-09,USD
9019429,109215,503,3013,2025-03-10,9.31,219,208064.79,1052.77,Closed,Fixed,Monthly,A,Online,1,0,2025-09-27,2025-09-27,USD
9019430,107983,502,3100,2021-06-14,10.84,60,52965.82,5395.32,Active,Fixed,Monthly,A,Branch,1,0,,2023-12-13,INR
9019431,108791,503,3060,2021-09-18,9.44,151,356215.44,250493.42,Active,Fixed,Monthly,B,Online,1,0,,2023-03-20,INR
9019432,103022,500,3064,2025-09-11,19.67,25,25922.68,93.17,Closed,Variable,Monthly,A,Partner,0,0,2025-09-09,2025-09-09,EUR
9019433,102530,508,3085,2022-08-07,16.86,18,7737.74,70.5,Closed,Fixed,Monthly,B,Branch,0,0,2025-09-21,2025-09-21,INR
9019434,111075,510,3029,2020-11-06,12.23,0,75379.35,4311.58,Closed,Fixed,Monthly,B,Online,1,0,2025-08-06,2025-08-06,EUR
9019435,106315,520,3026,2020-12-14,21.85,30,57472.23,2873.61,Delinquent,Variable,Monthly,B,Branch,0,0,,2021-12-28,USD
9019436,102064,522,3063,2025-05-20,19.32,14,5700.33,95.36,Closed,Fixed,Monthly,A,Partner,0,0,2025-08-27,2025-08-27,INR
9019437,109950,518,3032,2023-06-09,11.97,43,32424.14,10717.77,Active,Variable,Monthly,A,Branch,1,0,,2025-01-05,USD
9019438,105413,520,3052,2021-01-26,12.83,18,45827.32,610.33,Closed,Fixed,Biweekly,C,Branch,0,0,2025-01-10,2025-01-10,INR
9019439,106537,519,3079,2023-05-02,7.69,132,51463.45,42938.37,Delinquent,Fixed,Monthly,D,Mobile,1,0,,2025-09-17,INR
9019440,103569,506,3137,2024-01-22,20.37,0,25487.9,22662.48,Active,Fixed,Biweekly,A,Partner,0,0,,2025-09-07,INR
9019441,101242,504,3129,2024-03-23,10.53,120,18656.33,211.85,Closed,Variable,Biweekly,A,Online,0,0,2025-09-12,2025-09-12,USD
9019442,104329,501,3093,2021-08-22,31.61,0,1055.76,58.68,Closed,Fixed,Monthly,A,Branch,0,0,2024-09-22,2024-09-22,EUR
9019443,110487,518,3109,2020-08-19,7.05,34,23959.22,479.18,Active,Fixed,Monthly,B,Online,1,0,,2022-10-03,EUR
9019444,101925,523,3042,2023-09-24,23.2,11,29668.81,593.38,Active,Variable,Monthly,A,Mobile,0,0,,2024-01-02,GBP
9019445,110254,502,3146,2023-10-11,7.57,30,45244.57,11243.15,WrittenOff,Variable,Monthly,B,Online,1,1,,2024-09-04,USD
9019446,103395,514,3114,2024-09-26,21.06,0,32778.77,563.09,Closed,Fixed,Monthly,B,Branch,0,0,2025-05-14,2025-05-14,INR
9019447,100440,506,3098,2024-12-30,20.76,0,41001.72,31195.6,WrittenOff,Fixed,Monthly,A,Mobile,0,1,,2025-08-14,EUR
9019448,105231,504,3010,2021-10-02,6.03,87,49157.81,132.99,Closed,Fixed,Monthly,E,Partner,0,0,2024-05-22,2024-05-22,INR
9019449,108181,522,3051,2022-11-15,15.97,24,2511.16,50.22,Active,Variable,Biweekly,C,Online,0,0,,2024-09-17,INR
9019450,102743,509,3125,2024-05-18,13.16,77,100231.36,80824.76,Active,Variable,Monthly,C,Partner,1,0,,2025-09-27,EUR
9019451,108039,508,3121,2023-08-23,14.52,27,2698.15,152.62,Active,Variable,Biweekly,C,Branch,0,0,,2024-01-24,USD
9019452,108198,522,3031,2020-08-02,13.66,6,3789.83,75.8,Active,Fixed,Monthly,B,Online,0,0,,2020-11-09,USD
9019453,101586,513,3079,2024-04-16,13.86,22,25541.3,5681.9,Active,Fixed,Monthly,E,Branch,1,0,,2025-04-08,INR
9019454,100825,521,3028,2021-10-02,22.69,14,8133.02,162.66,Active,Fixed,Biweekly,B,Partner,0,0,,2022-03-06,INR
9019455,103824,512,3035,2021-10-24,32.98,0,15796.37,13488.49,Active,Variable,Monthly,E,Mobile,0,0,,2023-05-01,EUR
9019456,101268,500,3087,2022-07-15,17.4,39,25652.36,1245.07,Active,Fixed,Monthly,C,Mobile,0,0,,2025-04-25,EUR
9019457,107615,515,3111,2024-09-04,13.19,13,1306.93,132.08,Delinquent,Fixed,Monthly,B,Online,0,0,,2025-02-09,USD
9019458,103436,519,3051,2025-06-14,10.19,108,222989.23,222.08,Closed,Fixed,Monthly,C,Online,1,0,2025-09-05,2025-09-05,INR
9019459,111630,507,3052,2020-02-02,15.9,19,8824.97,98.64,Closed,Fixed,Monthly,D,Mobile,0,0,2024-03-15,2024-03-15,USD
9019460,108089,516,3067,2023-11-04,8.18,52,42285.99,28677.32,Delinquent,Fixed,Monthly,E,Partner,1,0,,2024-06-29,INR
9019461,101310,505,3132,2021-06-10,9.35,49,171137.84,3422.76,Active,Fixed,Biweekly,C,Branch,1,0,,2024-06-02,INR
9019462,109819,501,3082,2024-12-16,40.12,0,4135.41,286.44,Closed,Variable,Monthly,C,Branch,0,0,2025-08-25,2025-08-25,INR
9019463,109228,512,3114,2021-08-30,26.94,0,11224.11,832.0,Closed,Fixed,Monthly,E,Mobile,0,0,2025-08-02,2025-08-02,INR
9019464,100477,507,3123,2022-11-05,15.86,8,6391.39,127.83,Active,Fixed,Monthly,C,Branch,0,0,,2023-04-06,USD
9019465,110870,508,3125,2021-03-22,17.79,22,3310.73,27.76,Closed,Variable,Biweekly,D,Branch,0,0,2023-04-08,2023-04-08,INR
9019466,108906,512,3111,2022-03-17,31.77,0,19305.67,11240.57,Active,Fixed,Monthly,C,Partner,0,0,,2022-12-29,GBP
9019467,109868,517,3000,2024-02-06,12.34,59,5747.86,34.46,Closed,Variable,Monthly,D,Partner,1,0,2025-08-17,2025-08-17,INR
9019468,102162,517,3098,2022-04-19,11.59,40,55607.85,1112.16,Active,Fixed,Monthly,C,Branch,1,0,,2024-06-07,USD
9019469,100508,508,3001,2022-06-24,15.53,22,2236.71,44.73,Active,Fixed,Monthly,B,Branch,0,0,,2024-03-01,USD
9019470,107319,501,3137,2020-04-19,35.39,0,3545.35,2102.19,Active,Variable,Monthly,A,Partner,0,0,,2020-11-12,GBP
9019471,100381,503,3058,2022-04-02,5.85,164,353231.49,5072.99,Closed,Fixed,Monthly,B,Branch,1,0,2025-08-04,2025-08-04,INR
9019472,109372,517,3005,2024-05-20,7.64,118,87245.88,90656.25,Delinquent,Variable,Monthly,B,Mobile,1,0,,2025-09-15,INR
9019473,101845,516,3103,2021-09-17,10.46,46,41673.61,833.47,Active,Fixed,Monthly,B,Branch,1,0,,2021-10-31,GBP
9019474,107300,511,3082,2020-03-31,20.72,24,1517.54,151.75,WrittenOff,Fixed,Monthly,C,Branch,0,1,,2021-09-06,EUR
9019475,109910,515,3047,2025-03-20,18.29,20,528.59,3.63,Closed,Fixed,Monthly,D,Partner,0,0,2025-09-28,2025-09-28,INR
9019476,109292,512,3119,2022-12-05,22.71,0,16768.33,15848.69,Delinquent,Fixed,Monthly,A,Branch,0,0,,2023-01-25,USD
9019477,110052,510,3087,2025-06-19,10.24,0,113592.06,85240.45,Active,Fixed,Monthly,C,Branch,1,0,,2025-08-02,USD
9019478,110283,513,3127,2023-06-13,10.6,15,5219.69,104.39,Active,Fixed,Biweekly,C,Partner,1,0,,2024-06-11,USD
9019479,108909,509,3072,2024-09-12,10.65,144,34452.23,33215.11,Active,Fixed,Biweekly,C,Online,1,0,,2025-09-05,USD
9019480,107717,522,3031,2020-05-01,20.95,7,7062.26,141.25,Active,Variable,Monthly,A,Branch,0,0,,2020-10-18,USD
9019481,108509,520,3103,2023-04-26,14.51,32,32153.54,3355.64,Active,Fixed,Monthly,C,Partner,0,0,,2025-02-26,INR
9019482,104629,518,3004,2020-07-26,11.39,24,15880.53,317.61,Active,Fixed,Weekly,B,Partner,1,0,,2021-01-07,EUR
9019483,105704,523,3084,2023-11-03,18.96,6,16032.21,1603.22,WrittenOff,Fixed,Monthly,B,Partner,0,1,,2025-05-07,INR
9019484,101776,520,3016,2025-04-15,11.76,25,13020.86,10905.83,Active,Variable,Monthly,B,Branch,0,0,,2025-09-13,INR
9019485,108103,516,3023,2021-10-02,10.28,81,20356.59,8501.43,Active,Fixed,Monthly,C,Online,1,0,,2022-02-08,USD
9019486,102284,508,3127,2022-06-22,10.03,21,5252.28,70.66,Closed,Fixed,Monthly,C,Online,0,0,2024-09-02,2024-09-02,GBP
9019487,101244,513,3090,2022-04-07,9.16,17,10751.87,142.46,Closed,Fixed,Monthly,B,Branch,1,0,2025-09-25,2025-09-25,USD
9019488,101333,504,3111,2021-09-05,9.87,41,50309.28,652.14,Closed,Fixed,Monthly,A,Online,0,0,2023-04-10,2023-04-10,USD
9019489,103669,502,3081,2025-08-01,8.06,80,30642.5,450.85,Closed,Fixed,Monthly,B,Branch,1,0,2025-08-23,2025-08-23,USD
9019490,101200,521,3085,2020-06-08,23.42,24,12825.08,226.92,Closed,Variable,Weekly,A,Branch,0,0,2024-11-11,2024-11-11,EUR
9019491,101794,507,3005,2023-05-09,15.45,10,9497.8,474.89,Delinquent,Variable,Monthly,D,Branch,0,0,,2023-10-06,USD
9019492,106181,517,3027,2022-06-05,8.92,52,63166.45,17805.81,Active,Fixed,Monthly,B,Online,1,0,,2022-10-30,INR
9019493,110893,502,3105,2025-09-22,11.26,36,27147.38,27147.38,Active,Fixed,Monthly,D,Branch,1,0,,2025-09-09,USD
9019494,101454,522,3147,2020-03-17,21.22,12,6041.25,23.88,Closed,Fixed,Monthly,C,Partner,0,0,2022-01-28,2022-01-28,GBP
9019495,101933,501,3120,2023-01-28,32.14,0,8724.17,5197.45,Delinquent,Variable,Monthly,E,Branch,0,0,,2024-07-12,INR
9019496,100746,510,3146,2025-08-14,20.44,0,122720.88,55052.9,Delinquent,Variable,Monthly,C,Partner,1,0,,2025-09-08,INR
9019497,107370,504,3007,2020-08-01,10.32,90,32219.81,536.64,Closed,Variable,Monthly,D,Branch,0,0,2025-01-31,2025-01-31,EUR
9019498,109032,506,3017,2023-09-24,11.32,0,10099.97,453.35,Closed,Fixed,Monthly,A,Branch,0,0,2025-09-08,2025-09-08,INR
9019499,107973,513,3036,2023-01-22,12.66,48,11031.33,3666.04,Active,Fixed,Monthly,C,Online,1,0,,2024-09-03,GBP
9019500,110687,518,3037,2020-12-08,7.39,73,14627.57,3407.06,Active,Variable,Biweekly,C,Branch,1,0,,2025-01-06,USD
9019501,106827,501,3001,2025-01-13,35.31,0,2213.34,1778.2,Active,Fixed,Monthly,B,Partner,0,0,,2025-09-24,INR
9019502,109280,508,3142,2024-12-30,15.62,41,5678.67,4368.68,Active,Variable,Monthly,B,Mobile,0,0,,2025-09-03,USD
9019503,100792,509,3058,2023-05-19,9.12,98,33654.35,22789.44,Active,Fixed,Biweekly,C,Branch,1,0,,2025-05-19,GBP
9019504,106927,518,3074,2024-07-27,6.32,81,19038.95,14942.95,Active,Fixed,Monthly,C,Branch,1,0,,2025-06-21,INR
9019505,101267,516,3132,2022-11-11,9.41,72,33096.9,17256.5,Active,Variable,Monthly,D,Online,1,0,,2025-09-24,USD
9019506,109742,506,3105,2021-09-28,22.33,0,20308.76,9664.05,Active,Fixed,Monthly,A,Mobile,0,0,,2023-09-02,USD
9019507,106369,517,3147,2023-05-11,12.11,84,94833.86,64145.81,Delinquent,Variable,Monthly,A,Online,1,0,,2025-09-26,INR
9019508,102690,505,3081,2023-05-16,17.73,35,79370.49,918.06,Closed,Variable,Monthly,A,Partner,1,0,2025-09-23,2025-09-23,USD
9019509,107874,508,3139,2022-09-21,11.02,22,7943.71,158.87,Active,Fixed,Biweekly,B,Partner,0,0,,2023-12-06,USD
9019510,100292,507,3112,2020-03-28,9.1,22,2707.34,31.5,Closed,Fixed,Monthly,D,Mobile,0,0,2024-12-27,2024-12-27,EUR
9019511,106864,521,3080,2025-01-30,20.2,27,8936.31,6386.28,Active,Fixed,Monthly,C,Branch,0,0,,2025-09-08,GBP
9019512,104022,521,3067,2024-12-17,19.69,31,6465.6,56.7,Closed,Fixed,Monthly,C,Online,0,0,2025-09-12,2025-09-12,USD
9019513,109596,523,3018,2025-07-28,17.05,21,29577.34,25826.26,Active,Variable,Monthly,C,Partner,0,0,,2025-09-28,INR
9019514,101648,508,3086,2022-10-21,12.11,33,2064.4,41.29,Active,Fixed,Weekly,C,Partner,0,0,,2025-02-13,USD
9019515,111008,523,3026,2020-08-22,23.07,20,11700.58,234.01,Active,Fixed,Monthly,A,Branch,0,0,,2020-10-16,USD
9019516,111110,500,3115,2025-05-04,15.07,55,22354.27,21773.76,Active,Fixed,Monthly,C,Partner,0,0,,2025-09-04,INR
9019517,105171,501,3115,2020-02-21,35.52,0,5816.01,3356.72,Active,Fixed,Monthly,D,Branch,0,0,,2021-08-05,EUR
9019518,109589,521,3044,2021-12-19,18.23,17,9096.96,59.05,Closed,Fixed,Monthly,E,Branch,0,0,2025-09-10,2025-09-10,EUR
9019519,101693,523,3077,2021-05-14,11.6,8,19896.09,397.92,Active,Fixed,Monthly,C,Branch,0,0,,2021-08-19,INR
9019520,106710,503,3067,2023-03-28,11.34,239,130694.95,125111.9,Delinquent,Fixed,Monthly,C,Partner,1,0,,2025-09-13,INR
9019521,101037,519,3086,2021-11-14,5.74,149,30550.74,67.14,Closed,Variable,Monthly,C,Branch,1,0,2024-12-09,2024-12-09,INR
9019522,103852,517,3035,2025-01-24,7.99,53,50164.02,114.94,Closed,Fixed,Monthly,B,Mobile,1,0,2025-08-16,2025-08-16,USD
9019523,105459,509,3132,2022-08-30,7.18,100,102129.11,82453.71,WrittenOff,Fixed,Monthly,B,Branch,1,1,,2024-06-29,INR
9019524,109754,500,3026,2024-10-01,18.67,29,13309.63,114.61,Closed,Fixed,Monthly,A,Partner,0,0,2025-09-03,2025-09-03,INR
9019525,109304,509,3026,2022-08-20,13.37,60,164380.16,56038.23,Active,Fixed,Monthly,E,Branch,1,0,,2025-09-28,INR
9019526,107048,508,3094,2020-12-13,9.21,30,2694.76,53.9,Active,Fixed,Monthly,A,Online,0,0,,2022-03-22,EUR
9019527,106184,522,3075,2020-07-17,15.17,14,4408.74,88.17,Active,Variable,Monthly,A,Branch,0,0,,2021-07-04,USD
9019528,109483,512,3133,2022-01-25,21.64,0,14436.09,6005.52,Active,Variable,Monthly,C,Partner,0,0,,2023-08-13,USD
9019529,101161,514,3075,2023-01-15,10.9,0,31314.58,30759.84,WrittenOff,Fixed,Monthly,B,Branch,0,1,,2024-07-19,INR
9019530,101029,517,3127,2022-05-08,12.01,120,82421.56,60921.64,Delinquent,Fixed,Monthly,D,Partner,1,0,,2023-02-26,USD
9019531,110931,512,3141,2021-10-22,20.71,0,5027.11,3590.72,Active,Variable,Biweekly,B,Partner,0,0,,2024-04-02,USD
9019532,100978,504,3021,2023-05-22,12.14,82,10625.13,35.42,Closed,Fixed,Monthly,C,Branch,0,0,2025-08-22,2025-08-22,INR
9019533,108709,501,3074,2024-06-25,41.97,0,848.98,367.28,Active,Fixed,Monthly,B,Online,0,0,,2025-09-18,INR
9019534,108974,506,3103,2025-09-23,19.85,0,43055.09,39122.26,Active,Fixed,Monthly,B,Branch,0,0,,2025-09-08,EUR
9019535,111023,508,3051,2024-06-03,14.1,15,7207.4,30.44,Closed,Fixed,Monthly,A,Branch,0,0,2025-09-09,2025-09-09,INR
9019536,105129,518,3102,2022-12-13,10.66,26,9865.36,197.31,Active,Variable,Monthly,D,Online,1,0,,2024-01-19,USD
9019537,100137,513,3101,2024-10-07,9.62,43,9640.7,6811.9,Active,Fixed,Monthly,A,Branch,1,0,,2025-09-02,GBP
9019538,108945,516,3120,2025-06-21,9.22,41,56886.69,610.4,Closed,Variable,Monthly,A,Online,1,0,2025-08-23,2025-08-23,GBP
9019539,111145,519,3076,2022-12-08,6.87,228,226727.0,192971.28,Active,Fixed,Monthly,D,Branch,1,0,,2025-09-16,GBP
9019540,104808,519,3005,2023-03-13,8.07,212,193722.98,157224.46,Active,Fixed,Biweekly,A,Branch,1,0,,2025-09-09,INR
9019541,102455,510,3147,2021-04-23,15.67,0,143339.77,4599.79,Closed,Fixed,Monthly,A,Online,1,0,2022-02-20,2022-02-20,USD
9019542,111026,521,3053,2020-08-15,23.21,9,4490.95,89.82,Active,Variable,Monthly,A,Online,0,0,,2021-03-02,INR
9019543,107392,504,3001,2022-02-27,13.73,111,18278.92,11256.15,Active,Variable,Monthly,E,Branch,0,0,,2025-09-29,EUR
9019544,108771,511,3071,2024-09-26,17.57,14,1085.87,15.62,Closed,Variable,Monthly,C,Online,0,0,2025-09-27,2025-09-27,EUR
9019545,111447,520,3090,2020-09-08,18.65,31,21929.89,438.6,Active,Variable,Monthly,C,Online,0,0,,2021-06-02,USD
9019546,103266,508,3127,2022-12-17,16.39,29,2568.6,9.89,Closed,Fixed,Biweekly,A,Online,0,0,2024-04-16,2024-04-16,INR
9019547,104649,516,3131,2023-01-17,6.93,60,9131.64,4896.55,WrittenOff,Variable,Monthly,C,Partner,1,1,,2024-02-18,INR
9019548,108587,507,3087,2021-01-17,9.44,23,6201.72,124.03,Active,Fixed,Monthly,D,Partner,0,0,,2022-05-08,USD
9019549,110129,523,3095,2024-11-29,15.47,15,12092.52,58.42,Closed,Variable,Monthly,C,Online,0,0,2025-08-07,2025-08-07,GBP
9019550,105253,507,3146,2025-07-29,8.09,11,1259.39,967.77,Active,Fixed,Biweekly,A,Online,0,0,,2025-09-29,USD
9019551,105428,511,3041,2021-08-24,20.26,7,1369.94,136.99,WrittenOff,Fixed,Monthly,B,Branch,0,1,,2022-09-02,INR
9019552,105985,518,3098,2025-02-17,7.02,76,33316.05,30658.55,Active,Fixed,Monthly,C,Branch,1,0,,2025-09-10,INR
9019553,102589,509,3050,2023-07-03,10.84,126,106512.92,89467.68,Active,Variable,Monthly,A,Online,1,0,,2025-09-09,EUR
9019554,107176,523,3002,2025-07-18,18.01,13,24128.1,20907.7,Active,Fixed,Monthly,B,Mobile,0,0,,2025-09-19,GBP
9019555,103034,501,3036,2025-08-17,22.26,0,7625.75,7005.23,Active,Fixed,Monthly,C,Branch,0,0,,2025-09-23,INR
9019556,100169,523,3021,2021-09-28,22.95,19,19178.38,383.57,Active,Variable,Biweekly,D,Branch,0,0,,2022-12-09,INR
9019557,110529,507,3102,2022-04-27,14.87,23,2092.29,41.85,Active,Variable,Monthly,C,Branch,0,0,,2024-03-01,USD
9019558,103239,513,3097,2022-08-19,12.3,16,9633.7,192.67,Active,Variable,Biweekly,D,Branch,1,0,,2023-12-04,USD
9019559,103415,518,3086,2024-11-08,10.79,68,17755.24,15999.57,Active,Fixed,Monthly,C,Online,1,0,,2025-09-18,USD
9019560,103568,503,3061,2023-04-20,7.18,113,125757.48,95405.34,Active,Variable,Biweekly,E,Branch,1,0,,2025-09-24,GBP
9019561,111408,508,3034,2023-11-19,17.05,38,2494.88,1065.17,Delinquent,Fixed,Monthly,A,Mobile,0,0,,2025-05-08,INR
9019562,103484,512,3028,2022-11-19,27.94,0,8533.19,589.66,Closed,Variable,Monthly,B,Partner,0,0,2025-03-25,2025-03-25,INR
9019563,104835,508,3065,2024-01-02,11.92,13,1797.21,24.11,Closed,Variable,Monthly,A,Branch,0,0,2025-08-31,2025-08-31,INR
9019564,101841,512,3124,2021-06-03,18.05,0,13824.77,369.38,Closed,Variable,Monthly,B,Branch,0,0,2021-12-19,2021-12-19,USD
9019565,106878,515,3049,2022-02-16,21.79,9,372.74,3.36,Closed,Fixed,Monthly,B,Mobile,0,0,2023-03-09,2023-03-09,USD
9019566,111952,521,3013,2023-11-01,12.68,35,3696.84,1190.97,Active,Fixed,Biweekly,B,Partner,0,0,,2024-10-22,EUR
9019567,104552,500,3047,2023-03-11,12.6,39,37664.62,405.4,Closed,Fixed,Monthly,B,Mobile,0,0,2025-09-09,2025-09-09,GBP
