CollateralID,LoanID,CollateralType,Valuation,LienStatus
404216,9001646,Deposit,243040.99,Active
404217,9009040,Vehicle,40771.54,Active
404218,9025475,Property,94019.55,Active
404219,9018863,Vehicle,336895.96,Active
404220,9021076,Equipment,32551.59,Active
404221,9021432,Other,146188.98,Released
404222,9010087,Property,102275.95,Released
404223,9023627,Property,453853.86,Active
404224,9008423,Vehicle,189001.99,Released
404225,9006891,Gold,13897.04,Active
404226,9010863,Other,16552.25,Released
404227,9001211,Vehicle,481782.6,Released
404228,9019586,Vehicle,493112.62,Active
404229,9027863,Property,460712.86,Active
404230,9017512,Vehicle,34883.03,Active
404231,9005443,Vehicle,334276.97,Active
404232,9006347,Vehicle,223394.99,Active
404233,9011718,Property,265410.79,Active
404234,9000267,Deposit,292065.19,Active
404235,9008647,Vehicle,426970.61,Active
404236,9008066,Gold,312024.37,Released
404237,9005068,Vehicle,62239.65,Active
404238,9007567,Gold,142223.68,Active
404239,9006161,Other,213668.08,Active
404240,9018354,Property,114026.69,Active
404241,9024545,Property,384511.67,Active
404242,9024929,Vehicle,495844.74,Released
404243,9025924,Vehicle,7151.92,Active
404244,9024637,Property,280334.52,Released
404245,9005121,Property,128012.24,Active
404246,9008825,Vehicle,33212.59,Active
404247,9017250,Property,403356.81,Released
404248,9021178,Gold,124582.3,Released
404249,9008999,Deposit,330413.25,Released
404250,9002807,Gold,375343.78,Active
404251,9021905,Vehicle,126514.35,Active
404252,9021736,Property,239466.25,Active
404253,9005562,Vehicle,453066.99,Released
404254,9008486,Property,311496.41,Released
404255,9008333,Property,263643.29,Active
404256,9027248,Property,422754.51,Active
404257,9028798,Property,251909.92,Active
404258,9010394,Property,135800.8,Active
404259,9026465,Property,54603.91,Active
404260,9019399,Vehicle,377800.52,Active
404261,9006713,Property,476441.96,Released
404262,9006730,Vehicle,468496.73,Active
404263,9011484,Vehicle,238078.61,Active
404264,9027967,Property,343153.08,Active
404265,9011423,Property,359101.14,Released
404266,9021329,Deposit,191060.5,Released
404267,9008471,Vehicle,493247.38,Active
404268,9021009,Property,254184.55,Released
404269,9002540,Property,318446.36,Active
404270,9025317,Gold,463425.3,Active
404271,9011924,Property,258071.75,Active
404272,9000377,Vehicle,223701.8,Active
404273,9013789,Equipment,347603.21,Active
404274,9022789,Property,310252.05,Active
404275,9007969,Property,452251.96,Active
404276,9019301,Deposit,268253.18,Active
404277,9003223,Property,77210.76,Released
404278,9005413,Deposit,438628.39,Active
404279,9027255,Property,397728.9,Released
404280,9016825,Gold,100153.38,Active
404281,9020778,Vehicle,206808.53,Released
404282,9003015,Property,453372.92,Active
404283,9018393,Gold,385239.72,Active
404284,9003918,Equipment,86963.75,Active
404285,9006971,Deposit,289230.17,Active
404286,9021573,Gold,477909.77,Released
404287,9010306,Vehicle,327533.33,Released
404288,9005042,Property,161501.91,Active
404289,9013062,Vehicle,139668.31,Active
404290,9024507,Vehicle,460237.82,Active
404291,9018361,Other,432111.77,Released
404292,9022065,Deposit,414956.17,Active
404293,9006423,Property,467150.64,Active
404294,9006371,Property,50167.69,Released
404295,9017649,Vehicle,231983.23,Active
404296,9015858,Vehicle,77654.74,Released
404297,9013268,Vehicle,481906.39,Active
404298,9028156,Property,51904.75,Active
404299,9026617,Gold,119063.84,Active
404300,9025845,Property,194905.89,Active
404301,9026358,Property,119336.92,Released
404302,9015169,Property,103184.24,Active
404303,9004021,Property,327077.45,Active
404304,9001585,Vehicle,217555.44,Active
404305,9001038,Equipment,317845.37,Active
404306,9003682,Other,444714.18,Active
404307,9019165,Vehicle,337637.99,Active
404308,9027290,Deposit,447676.58,Released
404309,9007576,Property,60520.25,Active
404310,9015967,Gold,178392.38,Active
404311,9014236,Equipment,76409.89,Released
404312,9001230,Equipment,150255.73,Active
404313,9001257,Vehicle,170962.01,Active
404314,9020113,Property,445983.08,Active
404315,9011327,Property,98490.5,Active
404316,9020488,Property,365965.19,Active
404317,9019483,Vehicle,359288.77,Released
404318,9017977,Vehicle,15480.28,Released
404319,9013993,Property,168934.57,Active
404320,9018151,Vehicle,100290.77,Released
404321,9014123,Other,49855.13,Active
404322,9011117,Vehicle,431198.41,Active
404323,9002618,Equipment,243534.49,Active
404324,9001724,Gold,270888.79,Active
404325,9008561,Property,173295.6,Active
404326,9004204,Vehicle,174489.76,Released
404327,9005088,Vehicle,478336.58,Active
404328,9018714,Gold,463280.37,Active
404329,9000681,Property,266126.26,Released
404330,9016882,Deposit,22685.78,Released
404331,9002869,Vehicle,274155.55,Released
404332,9021639,Gold,168796.08,Active
404333,9028964,Vehicle,251574.37,Active
404334,9028333,Equipment,117624.34,Active
404335,9025443,Other,314546.62,Active
404336,9015394,Property,25383.31,Released
404337,9026402,Gold,266322.93,Active
404338,9004651,Property,172355.05,Active
404339,9010766,Property,78840.29,Active
404340,9014504,Property,466999.88,Active
404341,9004571,Property,10688.1,Active
404342,9017815,Gold,167901.12,Active
404343,9011189,Other,88183.29,Active
404344,9012648,Equipment,137425.49,Active
404345,9024339,Vehicle,186508.16,Active
404346,9017646,Property,34594.6,Active
404347,9019232,Vehicle,353811.49,Active
404348,9021742,Vehicle,32333.57,Released
404349,9015427,Property,182931.62,Active
404350,9007594,Vehicle,377193.64,Active
404351,9001685,Property,431859.44,Active
404352,9002927,Property,321016.03,Released
404353,9025892,Vehicle,84284.73,Active
404354,9004152,Property,90747.85,Released
404355,9018561,Equipment,139911.24,Released
404356,9017820,Property,77679.1,Released
404357,9023227,Property,480208.67,Active
404358,9029891,Deposit,52544.43,Active
404359,9013942,Property,229883.02,Active
404360,9028299,Property,333410.72,Active
404361,9014791,Deposit,449988.85,Active
404362,9014648,Property,421016.06,Released
404363,9005496,Gold,258334.97,Released
404364,9025785,Vehicle,13653.83,Active
404365,9002188,Property,40561.15,Active
404366,9000842,Equipment,172259.66,Active
404367,9002586,Equipment,300070.29,Active
404368,9010700,Property,433734.43,Released
404369,9027909,Vehicle,192711.2,Released
404370,9011341,Property,350279.61,Active
404371,9016832,Property,455404.49,Active
404372,9002980,Deposit,300536.38,Released
404373,9000725,Property,329284.83,Active
404374,9012890,Vehicle,83450.69,Active
404375,9009055,Property,372271.62,Active
404376,9005890,Property,227923.99,Active
404377,9022663,Equipment,471415.85,Released
404378,9003485,Gold,86726.41,Active
404379,9016973,Vehicle,444718.07,Released
404380,9016085,Property,300701.23,Released
404381,9016765,Other,427515.63,Active
404382,9001911,Property,131736.59,Released
404383,9000558,Property,300513.37,Active
404384,9005845,Other,129634.96,Released
404385,9020232,Property,86340.22,Released
404386,9006858,Gold,107282.08,Released
404387,9026147,Deposit,11671.99,Active
404388,9021744,Property,442278.49,Released
404389,9028166,Deposit,98317.32,Active
404390,9022066,Property,347593.91,Released
404391,9008715,Vehicle,24424.63,Active
404392,9022988,Property,369172.03,Released
404393,9019266,Property,471474.98,Active
404394,9005990,Property,298727.52,Released
404395,9015841,Gold,448544.89,Released
404396,9016077,Vehicle,184806.27,Released
404397,9021959,Deposit,382852.31,Active
404398,9025977,Other,496406.49,Active
404399,9002099,Property,15166.64,Released
404400,9026675,Property,496499.7,Active
404401,9029785,Equipment,165340.5,Active
404402,9012981,Vehicle,270883.88,Released
404403,9016949,Vehicle,250008.5,Active
404404,9026881,Vehicle,325083.34,Active
404405,9014935,Property,266287.06,Released
404406,9028856,Equipment,475102.62,Active
404407,9029501,Property,181487.19,Released
404408,9003218,Deposit,45698.17,Active
404409,9029606,Property,185868.15,Active
404410,9026985,Vehicle,22870.57,Active
404411,9024281,Deposit,144205.78,Active
404412,9000045,Property,425089.66,Active
404413,9018084,Vehicle,291401.73,Active
404414,9007163,Vehicle,148029.12,Active
404415,9008331,Deposit,270224.98,Active
404416,9015355,Deposit,197585.27,Active
404417,9003238,Property,243857.26,Active
404418,9015820,Equipment,423412.57,Released
404419,9004223,Property,293506.36,Active
404420,9023321,Property,289140.26,Active
404421,9016954,Deposit,389528.03,Active
404422,9012196,Vehicle,54392.96,Released
404423,9016163,Deposit,433520.84,Active
404424,9015420,Vehicle,348784.17,Active
404425,9000255,Vehicle,284068.03,Active
404426,9000144,Vehicle,106869.45,Active
404427,9006617,Property,201908.54,Active
404428,9025862,Other,335514.63,Active
404429,9003875,Property,184483.18,Released
404430,9000305,Other,287277.63,Active
404431,9026322,Property,127432.28,Released
404432,9025825,Property,395241.95,Released
404433,9002858,Vehicle,94072.58,Released
404434,9019611,Deposit,26909.7,Active
404435,9000829,Equipment,390669.85,Active
404436,9009551,Equipment,176354.87,Active
404437,9008782,Property,333355.64,Released
404438,9023683,Vehicle,81268.04,Active
404439,9023082,Vehicle,265394.73,Active
404440,9022506,Property,149774.38,Active
404441,9004530,Equipment,396275.73,Released
404442,9025992,Property,393093.14,Active
404443,9003516,Vehicle,441357.92,Active
404444,9029676,Property,304615.09,Active
404445,9016680,Equipment,177350.92,Active
404446,9026902,Property,181365.13,Active
404447,9025614,Other,433708.87,Released
404448,9028511,Property,263830.72,Active
404449,9004318,Property,56872.4,Released
404450,9027873,Property,489700.17,Active
404451,9000444,Vehicle,139993.48,Released
404452,9002385,Other,237214.49,Active
404453,9011933,Equipment,495211.49,Released
404454,9019648,Property,354429.23,Active
404455,9016906,Vehicle,378502.93,Released
404456,9002108,Property,366991.11,Released
404457,9016048,Vehicle,92670.38,Released
404458,9008298,Gold,379864.37,Active
404459,9018549,Property,308790.04,Active
404460,9020664,Property,137689.36,Active
404461,9022953,Property,247899.42,Released
404462,9024790,Property,259587.22,Active
404463,9023883,Property,127630.49,Active
404464,9016638,Property,369704.73,Released
404465,9006290,Property,418412.3,Active
404466,9000832,Equipment,269737.68,Active
404467,9022149,Vehicle,349026.31,Released
404468,9008408,Gold,376370.41,Active
404469,9000647,Property,92129.82,Active
404470,9017951,Property,486816.52,Active
404471,9018446,Vehicle,188079.73,Active
404472,9025990,Vehicle,339793.48,Active
404473,9021726,Property,339913.38,Active
404474,9019570,Gold,233340.23,Active
404475,9003135,Deposit,13324.06,Released
404476,9025776,Vehicle,214383.46,Released
404477,9025856,Gold,217473.36,Active
404478,9023983,Deposit,239177.29,Released
404479,9017008,Vehicle,351284.55,Active
404480,9013472,Property,274334.02,Released
404481,9017701,Vehicle,413245.87,Active
404482,9026432,Vehicle,112290.95,Active
404483,9013233,Vehicle,441766.33,Released
404484,9021189,Gold,223698.03,Released
404485,9021405,Gold,403577.81,Released
404486,9024960,Gold,260802.15,Active
404487,9007473,Gold,32243.61,Active
404488,9022191,Gold,258561.03,Active
404489,9018116,Equipment,462942.23,Active
404490,9024796,Property,437005.92,Active
404491,9028115,Property,174115.64,Active
404492,9001419,Vehicle,208088.12,Released
404493,9019488,Property,151036.65,Active
404494,9022483,Equipment,149399.67,Active
404495,9007701,Property,114567.77,Released
404496,9023011,Property,367588.16,Released
404497,9024514,Vehicle,115419.3,Released
404498,9024456,Gold,170692.91,Active
404499,9025508,Equipment,84065.43,Active
404500,9029083,Vehicle,11094.31,Active
404501,9021209,Property,176277.38,Active
404502,9025151,Deposit,354564.61,Active
404503,9009210,Vehicle,178530.52,Active
404504,9018109,Property,236328.56,Released
404505,9016834,Property,358909.65,Active
404506,9027496,Gold,14438.93,Released
404507,9002492,Vehicle,449144.22,Active
404508,9017574,Vehicle,277002.65,Active
404509,9007630,Gold,243882.67,Active
404510,9024526,Vehicle,429366.63,Active
404511,9006773,Vehicle,384518.88,Active
404512,9016579,Gold,397117.59,Active
404513,9006633,Deposit,136498.64,Active
404514,9006348,Vehicle,335147.8,Active
404515,9005624,Property,326783.71,Active
404516,9024966,Property,448738.63,Released
404517,9022744,Vehicle,177374.79,Released
404518,9014779,Property,381842.55,Active
404519,9025771,Vehicle,403835.88,Released
404520,9025786,Other,485469.52,Released
404521,9026061,Property,202933.93,Active
404522,9005326,Vehicle,254681.22,Active
404523,9009451,Property,435826.54,Active
404524,9016237,Vehicle,91872.73,Active
404525,9026766,Property,427143.84,Active
404526,9006311,Other,416467.93,Active
404527,9004457,Property,498096.04,Released
404528,9013766,Gold,392129.81,Active
404529,9012559,Property,179981.58,Released
404530,9014819,Property,411847.52,Released
404531,9022985,Vehicle,415551.56,Released
404532,9002996,Gold,235663.98,Released
404533,9018815,Other,427643.69,Released
404534,9000205,Property,367241.4,Released
404535,9015755,Vehicle,97012.89,Released
404536,9013763,Deposit,254262.27,Active
404537,9028568,Vehicle,53596.84,Active
404538,9027502,Other,11870.82,Active
404539,9008778,Equipment,230515.19,Active
404540,9026752,Equipment,219182.02,Active
404541,9016151,Property,386559.02,Active
404542,9000753,Gold,212692.77,Active
404543,9011206,Property,391922.38,Active
404544,9007856,Property,314175.17,Active
404545,9014409,Vehicle,8622.84,Active
404546,9013846,Vehicle,192756.17,Active
404547,9005010,Other,451172.9,Active
404548,9012008,Property,44530.27,Active
404549,9013582,Vehicle,235889.53,Active
404550,9028238,Property,168004.7,Active
404551,9013595,Equipment,213080.35,Released
404552,9024569,Vehicle,436825.78,Released
404553,9011907,Property,258897.25,Released
404554,9022442,Deposit,182609.93,Active
404555,9003148,Property,42953.85,Active
404556,9002016,Property,256780.51,Released
404557,9012818,Property,63137.11,Active
404558,9016845,Equipment,227613.43,Active
404559,9015127,Property,250194.38,Active
404560,9010608,Vehicle,351312.9,Active
404561,9024515,Equipment,243370.22,Active
404562,9023294,Property,228527.07,Active
404563,9002711,Property,219688.74,Active
404564,9013096,Other,336752.7,Active
404565,9018843,Property,187084.47,Active
404566,9004416,Vehicle,407662.2,Released
404567,9020507,Equipment,198533.94,Active
404568,9028892,Equipment,199221.57,Active
404569,9005151,Property,330631.77,Active
404570,9007168,Equipment,340333.85,Active
404571,9025466,Equipment,486275.05,Active
404572,9008468,Property,270176.15,Released
404573,9004814,Property,306262.53,Active
404574,9006444,Property,92319.86,Active
404575,9003801,Property,271236.53,Released
404576,9020517,Property,86170.21,Released
404577,9025083,Vehicle,251678.41,Active
404578,9009279,Property,257676.37,Active
404579,9018860,Vehicle,216447.7,Released
404580,9018928,Property,268684.1,Released
404581,9017448,Property,274158.77,Released
404582,9005652,Gold,85506.39,Active
404583,9019317,Deposit,115298.59,Released
404584,9013332,Vehicle,174913.14,Released
404585,9017059,Property,184068.7,Active
404586,9021180,Other,470182.91,Released
404587,9019568,Vehicle,227090.27,Active
404588,9020062,Property,149157.2,Released
404589,9013047,Property,340811.17,Released
404590,9015182,Other,38518.07,Active
404591,9019063,Gold,441814.04,Released
404592,9015181,Vehicle,371603.15,Released
404593,9029131,Equipment,139313.01,Released
404594,9006158,Vehicle,88169.58,Released
404595,9004944,Property,185923.12,Active
404596,9013048,Vehicle,247925.59,Released
404597,9006283,Property,46995.76,Active
404598,9007893,Equipment,412427.35,Released
404599,9009318,Vehicle,412473.16,Active
404600,9017886,Deposit,263391.67,Active
404601,9014384,Vehicle,133771.0,Active
404602,9026633,Equipment,161167.96,Active
404603,9022930,Vehicle,340845.76,Active
