EventID,LoanID,EventDate,DPD,ActionType,PTP_Flag,PaymentAmount,AgentID
20022549,9007178,2021-04-05,60,Call,0,0.0,1017
20022550,9022108,2021-01-07,60,Call,0,0.0,1021
20022551,9023413,2023-01-02,90,SMS,1,332.83,1057
20022552,9016869,2020-04-23,90,Call,0,0.0,1092
20022553,9003420,2022-03-21,0,Call,1,486.46,1091
20022554,9026569,2022-12-27,180,Email,0,0.0,1094
20022555,9003965,2024-10-26,30,SMS,1,763.69,1071
20022556,9007026,2023-02-09,30,SMS,1,370.01,1094
20022557,9006259,2021-12-21,30,SMS,0,0.0,1045
20022558,9012864,2025-08-26,60,Email,1,380.56,1035
20022559,9013488,2020-07-17,30,Email,0,0.0,1064
20022560,9017126,2022-04-05,60,SMS,0,0.0,1004
20022561,9013395,2023-08-30,0,SMS,0,0.0,1015
20022562,9000605,2022-05-20,90,LegalNotice,0,0.0,1006
20022563,9011169,2021-06-14,30,Call,0,0.0,1095
20022564,9011836,2020-06-29,0,Email,0,0.0,1068
20022565,9007351,2024-03-25,30,Email,0,0.0,1009
20022566,9029278,2022-05-06,0,SMS,1,554.22,1041
20022567,9000422,2025-08-15,120,Call,1,999.82,1075
20022568,9029289,2025-04-02,90,FieldVisit,1,611.59,1022
20022569,9018353,2022-03-17,0,Call,1,425.94,1024
20022570,9008683,2020-10-31,0,Email,0,0.0,1072
20022571,9026090,2025-03-11,0,Call,0,0.0,1092
20022572,9012918,2024-06-24,0,SMS,0,0.0,1060
20022573,9014109,2024-10-24,30,Call,1,371.17,1071
20022574,9000111,2021-02-25,60,Email,0,0.0,1084
20022575,9000034,2020-06-25,0,Call,1,143.19,1069
20022576,9029336,2020-11-30,30,Call,1,828.45,1033
20022577,9014644,2025-07-25,30,Call,1,872.45,1076
20022578,9005431,2025-06-16,30,SMS,0,0.0,1035
20022579,9013340,2021-01-24,120,Call,0,0.0,1082
20022580,9022439,2024-03-16,30,Call,0,0.0,1087
20022581,9003392,2024-04-18,30,Call,0,0.0,1074
20022582,9029364,2020-08-01,30,Call,1,710.97,1022
20022583,9000372,2020-05-16,0,FieldVisit,0,0.0,1032
20022584,9026466,2024-05-16,30,FieldVisit,1,191.24,1070
20022585,9008127,2021-10-29,30,SMS,1,490.43,1062
20022586,9019981,2021-08-20,30,Call,0,0.0,1068
20022587,9018953,2023-01-06,180,Email,0,0.0,1059
20022588,9024905,2024-04-11,0,SMS,1,960.18,1053
20022589,9017152,2023-05-20,60,Call,1,718.83,1088
20022590,9025611,2022-01-10,30,FieldVisit,0,0.0,1067
20022591,9019406,2022-09-19,60,Call,0,0.0,1055
20022592,9016782,2023-01-10,0,SMS,0,0.0,1029
20022593,9014249,2020-06-22,30,Call,1,584.35,1046
20022594,9010592,2024-04-15,60,SMS,1,146.12,1098
20022595,9002885,2024-09-18,0,SMS,0,0.0,1021
20022596,9017645,2021-05-30,90,Call,1,443.93,1016
20022597,9012317,2021-03-30,0,Email,0,0.0,1094
20022598,9009333,2024-02-17,0,Email,1,287.82,1067
20022599,9017947,2025-02-04,60,Call,0,0.0,1041
20022600,9018537,2020-12-19,0,SMS,1,201.91,1066
20022601,9003358,2020-05-28,30,SMS,0,0.0,1095
20022602,9022800,2025-06-08,0,Call,1,564.8,1038
20022603,9002272,2022-03-10,30,Email,1,291.23,1089
20022604,9002004,2022-12-27,0,Call,0,0.0,1002
20022605,9010033,2021-07-19,0,Call,0,0.0,1070
20022606,9026034,2020-01-03,0,SMS,0,0.0,1074
20022607,9015446,2024-11-07,60,Call,0,0.0,1004
20022608,9026306,2022-03-22,30,Call,1,238.82,1018
20022609,9027056,2020-10-23,0,Email,0,0.0,1042
20022610,9003419,2021-09-17,0,SMS,1,931.15,1022
20022611,9002768,2023-02-14,30,Call,1,900.11,1090
20022612,9025956,2025-03-03,90,LegalNotice,1,685.3,1034
20022613,9018445,2021-07-08,60,SMS,0,0.0,1059
20022614,9005583,2024-07-28,30,FieldVisit,0,0.0,1059
20022615,9029272,2022-06-18,0,Call,0,0.0,1077
20022616,9003842,2024-08-06,90,Email,0,0.0,1048
20022617,9001220,2025-01-24,0,Email,1,846.63,1079
20022618,9028869,2022-03-23,0,Call,0,0.0,1077
20022619,9008030,2024-12-03,30,Call,0,0.0,1041
20022620,9002550,2020-12-10,30,Call,0,0.0,1085
20022621,9002371,2024-02-27,0,SMS,0,0.0,1041
20022622,9006774,2021-01-09,0,Call,1,662.15,1002
20022623,9014274,2023-10-02,30,SMS,0,0.0,1001
20022624,9010555,2023-02-10,30,Call,0,0.0,1006
20022625,9010982,2020-11-04,30,Call,0,0.0,1044
20022626,9012386,2021-04-04,0,LegalNotice,0,0.0,1056
20022627,9024311,2021-10-26,0,Email,1,130.12,1083
20022628,9027258,2022-07-15,0,SMS,1,158.56,1048
20022629,9026027,2022-11-22,30,Call,0,0.0,1034
20022630,9019017,2021-02-11,0,Call,0,0.0,1090
20022631,9011702,2020-07-17,0,Call,1,458.6,1015
20022632,9015044,2022-12-08,180,Email,1,911.37,1038
20022633,9012877,2022-10-30,0,SMS,1,443.59,1050
20022634,9015990,2021-06-17,120,SMS,0,0.0,1033
20022635,9007169,2021-05-07,0,LegalNotice,0,0.0,1000
20022636,9023037,2022-05-20,0,Email,0,0.0,1098
20022637,9000078,2022-06-14,0,Email,0,0.0,1056
20022638,9001155,2021-08-24,60,Email,1,532.54,1035
20022639,9022121,2024-09-02,90,SMS,0,0.0,1017
20022640,9023947,2020-10-06,30,Email,1,323.2,1033
20022641,9029836,2021-05-03,90,Call,1,899.97,1043
20022642,9008776,2021-10-03,30,LegalNotice,1,433.48,1061
20022643,9003203,2021-01-27,0,Call,0,0.0,1083
20022644,9002590,2024-09-24,90,FieldVisit,0,0.0,1040
20022645,9015787,2022-09-03,30,Call,1,324.9,1014
20022646,9016695,2023-04-12,0,Call,1,901.77,1077
20022647,9016133,2020-11-26,0,FieldVisit,0,0.0,1077
20022648,9024006,2022-04-23,0,Email,1,525.52,1045
20022649,9008253,2025-05-24,0,Email,0,0.0,1032
20022650,9024273,2022-01-18,30,SMS,1,534.49,1038
20022651,9029937,2024-09-12,0,Call,0,0.0,1001
20022652,9000101,2025-01-29,90,LegalNotice,1,959.14,1074
20022653,9026354,2020-02-05,120,Call,0,0.0,1078
20022654,9022237,2025-09-12,0,SMS,0,0.0,1006
20022655,9027669,2020-05-14,0,Email,1,210.67,1089
20022656,9020301,2022-03-24,0,Call,0,0.0,1098
20022657,9023907,2024-02-26,0,Call,0,0.0,1033
20022658,9019955,2020-07-27,60,Call,0,0.0,1069
20022659,9000267,2023-08-10,120,Call,1,804.42,1060
20022660,9006575,2021-03-27,30,SMS,0,0.0,1063
20022661,9019757,2022-01-29,0,SMS,0,0.0,1065
20022662,9027079,2020-04-02,60,Call,1,618.97,1091
20022663,9009624,2025-01-12,60,Email,1,537.1,1085
20022664,9010281,2023-04-28,30,Call,0,0.0,1010
20022665,9028413,2023-01-07,60,FieldVisit,0,0.0,1084
20022666,9021117,2021-10-08,0,Call,0,0.0,1025
20022667,9019786,2021-05-09,0,Call,0,0.0,1098
20022668,9014646,2025-04-12,90,Email,1,768.4,1010
20022669,9001560,2023-01-03,30,SMS,0,0.0,1009
20022670,9026959,2025-05-28,0,FieldVisit,1,699.83,1031
20022671,9029264,2022-08-22,0,SMS,0,0.0,1071
20022672,9015721,2022-05-24,0,FieldVisit,0,0.0,1002
20022673,9024027,2021-05-15,90,Email,0,0.0,1051
20022674,9005315,2022-07-13,0,LegalNotice,0,0.0,1020
20022675,9025711,2022-08-01,30,SMS,1,137.37,1001
20022676,9010237,2021-02-14,0,LegalNotice,0,0.0,1051
20022677,9011489,2023-08-29,90,Call,0,0.0,1024
20022678,9000921,2020-07-02,60,SMS,1,159.46,1016
20022679,9004209,2020-09-18,0,Call,1,944.42,1068
20022680,9029957,2020-01-13,0,Call,1,824.64,1021
20022681,9018995,2025-09-27,30,Call,1,889.63,1008
20022682,9009812,2023-04-01,120,FieldVisit,1,997.77,1096
20022683,9012223,2023-12-15,120,LegalNotice,1,745.06,1064
20022684,9022585,2024-08-28,0,Email,1,292.43,1078
20022685,9000440,2022-07-21,0,Call,0,0.0,1089
20022686,9016071,2023-03-24,0,Email,0,0.0,1092
20022687,9014275,2020-02-12,30,Email,0,0.0,1045
20022688,9017610,2023-11-30,0,SMS,1,752.39,1083
20022689,9027425,2023-01-19,30,Call,0,0.0,1032
20022690,9016129,2023-11-01,60,FieldVisit,0,0.0,1032
20022691,9012626,2021-03-16,0,Call,0,0.0,1083
20022692,9017526,2022-04-22,0,SMS,1,612.44,1002
20022693,9010022,2024-12-26,0,SMS,0,0.0,1051
20022694,9021238,2020-06-05,0,Call,1,318.35,1069
20022695,9026434,2025-08-26,0,SMS,1,213.21,1017
20022696,9004040,2022-03-18,90,Email,0,0.0,1014
20022697,9008943,2020-08-03,0,FieldVisit,0,0.0,1002
20022698,9004966,2021-09-17,0,SMS,1,826.62,1089
20022699,9025197,2020-02-09,0,Call,1,422.18,1069
20022700,9001611,2023-01-01,60,Call,0,0.0,1006
20022701,9016651,2024-10-08,0,Call,1,408.56,1076
20022702,9019195,2022-08-18,120,Call,0,0.0,1077
20022703,9005112,2022-09-04,0,Call,0,0.0,1089
20022704,9001190,2023-04-21,120,Call,0,0.0,1040
20022705,9017695,2021-02-14,30,Email,0,0.0,1094
20022706,9018116,2023-11-06,60,Email,0,0.0,1019
20022707,9011719,2022-03-28,30,Call,0,0.0,1061
20022708,9017001,2020-08-19,0,Email,0,0.0,1010
20022709,9020383,2025-05-14,0,Email,0,0.0,1011
20022710,9014322,2023-01-09,0,SMS,1,500.76,1015
20022711,9012565,2020-11-27,0,Call,1,124.14,1065
20022712,9002519,2023-10-14,0,LegalNotice,0,0.0,1063
20022713,9000178,2022-07-14,0,Call,0,0.0,1044
20022714,9004186,2021-11-30,30,Call,1,614.59,1009
20022715,9003249,2023-04-21,0,SMS,0,0.0,1032
20022716,9027024,2024-12-31,30,Call,0,0.0,1078
20022717,9005548,2020-08-09,90,Call,0,0.0,1051
20022718,9027322,2020-06-21,60,Call,0,0.0,1033
20022719,9027051,2021-10-01,90,SMS,1,813.19,1016
20022720,9017567,2022-05-08,30,Call,1,105.31,1056
20022721,9011881,2021-10-20,30,Email,1,698.6,1046
20022722,9009333,2021-01-30,30,FieldVisit,0,0.0,1023
20022723,9025068,2024-11-07,60,FieldVisit,1,819.81,1036
20022724,9010269,2023-03-18,0,Call,1,786.98,1056
20022725,9000099,2021-06-02,0,Call,0,0.0,1088
20022726,9028401,2020-08-09,0,Call,1,913.06,1073
20022727,9006929,2025-03-01,0,Email,0,0.0,1062
20022728,9012139,2023-04-14,0,FieldVisit,0,0.0,1037
20022729,9009107,2025-09-19,0,LegalNotice,1,213.96,1058
20022730,9022089,2021-06-03,0,Call,1,740.85,1049
20022731,9004539,2023-09-28,0,Call,0,0.0,1089
20022732,9004839,2023-03-14,0,Call,1,566.21,1026
20022733,9028526,2024-04-13,30,Email,1,148.04,1059
20022734,9019233,2023-06-07,0,FieldVisit,1,612.78,1062
20022735,9002035,2020-03-14,30,FieldVisit,1,209.35,1071
20022736,9021157,2022-10-25,60,Call,1,136.42,1088
20022737,9019856,2024-05-09,120,SMS,0,0.0,1023
20022738,9023600,2021-02-17,0,SMS,0,0.0,1075
20022739,9001654,2024-08-27,0,FieldVisit,1,608.42,1041
20022740,9023494,2024-11-03,30,SMS,0,0.0,1081
20022741,9003186,2022-01-13,0,SMS,1,744.2,1029
20022742,9003845,2022-03-16,0,Call,0,0.0,1068
20022743,9000233,2020-05-05,90,FieldVisit,1,259.38,1029
20022744,9008631,2025-01-25,180,Call,1,149.77,1021
20022745,9010007,2021-04-24,90,Call,1,185.41,1048
20022746,9013627,2023-01-11,60,Email,0,0.0,1082
20022747,9001863,2022-11-04,60,FieldVisit,1,621.4,1028
20022748,9017529,2024-06-26,90,Email,1,665.69,1099
20022749,9016886,2022-12-01,0,Call,0,0.0,1025
20022750,9007156,2024-01-29,60,Call,0,0.0,1069
20022751,9004725,2020-08-06,30,SMS,1,444.56,1056
20022752,9005200,2022-06-30,30,SMS,1,375.19,1047
20022753,9009665,2020-03-30,0,Call,0,0.0,1053
20022754,9015765,2024-08-18,0,Email,0,0.0,1039
20022755,9002354,2023-11-03,0,Call,0,0.0,1080
20022756,9014898,2024-04-07,60,Email,0,0.0,1049
20022757,9022371,2024-12-20,0,Email,1,602.65,1052
20022758,9024975,2024-05-14,60,Email,0,0.0,1061
20022759,9019312,2025-08-03,30,LegalNotice,1,845.65,1010
20022760,9027604,2023-01-09,90,LegalNotice,0,0.0,1043
20022761,9006439,2024-11-16,0,LegalNotice,0,0.0,1095
20022762,9009095,2022-04-19,0,SMS,0,0.0,1076
20022763,9002886,2024-02-15,0,Call,1,491.27,1006
20022764,9024472,2024-11-23,30,LegalNotice,1,481.07,1022
20022765,9008250,2020-06-09,0,Call,1,219.82,1021
20022766,9021247,2022-02-16,30,Call,0,0.0,1014
20022767,9022353,2020-06-05,30,Call,1,765.9,1076
20022768,9017642,2025-01-03,60,SMS,0,0.0,1076
20022769,9011982,2023-06-05,0,SMS,0,0.0,1045
20022770,9003412,2023-03-06,30,Call,1,768.09,1021
20022771,9027791,2020-08-08,30,Call,1,380.52,1085
20022772,9018302,2025-09-17,60,Email,0,0.0,1097
20022773,9005686,2021-12-19,0,Call,0,0.0,1061
20022774,9029931,2020-08-02,60,SMS,1,104.19,1043
20022775,9021015,2023-07-16,90,Email,0,0.0,1029
20022776,9020093,2024-07-28,0,SMS,0,0.0,1002
20022777,9009030,2020-07-13,0,Call,0,0.0,1054
20022778,9024233,2021-11-14,0,Call,1,904.85,1063
20022779,9009858,2020-01-24,30,SMS,0,0.0,1091
20022780,9008932,2024-07-30,0,SMS,0,0.0,1017
20022781,9014974,2024-02-27,0,SMS,1,805.93,1021
20022782,9025384,2022-06-05,0,Call,1,900.76,1077
20022783,9022037,2020-08-15,30,Email,0,0.0,1000
20022784,9017945,2020-06-17,0,Call,0,0.0,1063
20022785,9009723,2023-11-23,60,Call,1,750.54,1038
20022786,9000771,2023-05-27,0,FieldVisit,0,0.0,1044
20022787,9007029,2023-06-21,120,Email,1,389.89,1024
20022788,9003774,2020-04-24,0,FieldVisit,1,309.69,1090
20022789,9014973,2020-08-27,30,Email,0,0.0,1022
20022790,9017146,2021-01-18,0,Call,1,915.72,1091
20022791,9017808,2022-04-08,0,SMS,1,819.99,1036
20022792,9002578,2021-06-27,30,Call,0,0.0,1046
20022793,9003827,2021-06-02,90,FieldVisit,1,655.52,1065
20022794,9006222,2023-06-11,90,SMS,1,641.39,1053
20022795,9012038,2021-01-29,0,LegalNotice,1,925.53,1042
20022796,9003649,2023-06-02,30,SMS,0,0.0,1067
20022797,9021814,2023-09-23,0,Call,0,0.0,1003
20022798,9003706,2025-04-10,30,Email,0,0.0,1060
20022799,9017661,2024-08-04,0,Email,0,0.0,1020
20022800,9011623,2024-01-11,0,Call,0,0.0,1020
20022801,9006380,2023-04-17,120,FieldVisit,0,0.0,1002
20022802,9026540,2021-10-02,0,SMS,1,620.93,1072
20022803,9005623,2022-09-18,90,SMS,1,488.96,1093
20022804,9016598,2025-08-02,120,Call,1,804.2,1087
20022805,9011719,2022-07-13,90,Call,0,0.0,1018
20022806,9019319,2023-02-03,0,Email,1,703.54,1087
20022807,9024704,2021-07-20,30,Call,0,0.0,1093
20022808,9004112,2025-01-11,0,Call,0,0.0,1041
20022809,9028838,2022-07-31,0,Call,1,333.08,1037
20022810,9022023,2025-07-04,30,Call,0,0.0,1059
20022811,9002104,2021-04-06,60,Email,0,0.0,1082
20022812,9029780,2020-04-09,90,Call,0,0.0,1035
20022813,9017713,2022-12-04,30,SMS,1,574.49,1091
20022814,9004073,2024-09-05,30,Email,0,0.0,1051
20022815,9005430,2023-07-27,0,FieldVisit,1,408.49,1071
20022816,9014323,2023-12-17,0,SMS,0,0.0,1088
20022817,9006681,2023-03-29,60,Call,0,0.0,1052
20022818,9010206,2023-08-11,0,Call,1,530.01,1051
20022819,9026292,2023-11-30,30,LegalNotice,1,180.24,1024
20022820,9017184,2025-05-24,30,SMS,0,0.0,1027
20022821,9009373,2021-10-21,30,Email,0,0.0,1048
20022822,9004701,2024-01-22,180,Call,1,552.58,1076
20022823,9029091,2022-06-10,30,Call,0,0.0,1041
20022824,9029092,2023-10-11,60,Call,1,814.77,1074
20022825,9009876,2020-02-05,0,Email,0,0.0,1079
20022826,9003484,2023-02-10,30,Email,0,0.0,1045
20022827,9011271,2021-05-28,90,Call,0,0.0,1014
20022828,9013491,2020-03-06,30,FieldVisit,1,465.22,1079
20022829,9022182,2020-12-27,0,Call,0,0.0,1039
20022830,9012100,2024-03-28,0,LegalNotice,0,0.0,1050
20022831,9011021,2022-07-23,0,SMS,1,744.14,1057
20022832,9008276,2021-03-20,0,FieldVisit,0,0.0,1088
20022833,9020133,2021-02-22,0,SMS,1,378.72,1003
20022834,9028791,2025-03-20,60,Email,0,0.0,1018
20022835,9014975,2024-05-17,0,Call,1,803.09,1053
20022836,9007054,2024-03-03,60,Email,1,823.52,1065
20022837,9016285,2021-04-15,0,SMS,1,131.75,1038
20022838,9018758,2020-08-19,0,Call,0,0.0,1039
20022839,9028954,2021-03-26,0,FieldVisit,1,632.29,1011
20022840,9024519,2020-05-18,0,SMS,1,673.75,1012
20022841,9010530,2021-10-30,60,Email,1,931.78,1004
20022842,9021416,2022-03-31,60,SMS,0,0.0,1091
20022843,9011188,2023-05-13,0,Email,0,0.0,1085
20022844,9010300,2021-01-21,30,FieldVisit,1,873.46,1036
20022845,9020092,2024-03-13,0,Call,1,687.17,1084
20022846,9029662,2020-03-25,30,Call,0,0.0,1071
20022847,9016428,2024-01-10,30,Call,0,0.0,1005
20022848,9025690,2020-05-13,0,Call,0,0.0,1059
20022849,9000640,2024-10-18,0,Call,1,477.93,1054
20022850,9007072,2024-07-16,0,Email,1,823.86,1035
20022851,9026061,2025-05-02,30,SMS,0,0.0,1017
20022852,9003962,2023-05-31,60,FieldVisit,1,118.7,1027
20022853,9029062,2023-01-05,60,SMS,1,871.71,1082
20022854,9011626,2020-12-24,60,Call,0,0.0,1082
20022855,9001213,2024-06-10,0,Call,1,343.59,1051
20022856,9012693,2025-09-07,30,SMS,0,0.0,1062
20022857,9013106,2021-09-05,0,Email,1,587.45,1060
20022858,9019268,2024-11-15,0,SMS,1,561.86,1027
20022859,9027988,2025-08-21,30,SMS,0,0.0,1017
20022860,9015414,2025-07-10,0,Call,0,0.0,1013
20022861,9020593,2020-05-27,0,Email,0,0.0,1097
20022862,9026142,2023-06-05,0,Email,0,0.0,1052
20022863,9019765,2024-11-03,0,FieldVisit,1,566.79,1075
20022864,9011802,2020-04-13,0,Call,0,0.0,1007
20022865,9008107,2022-08-31,30,Email,1,863.47,1003
20022866,9008526,2020-12-29,0,Email,0,0.0,1097
20022867,9008790,2023-09-21,0,Email,0,0.0,1032
20022868,9011835,2021-09-06,30,Email,0,0.0,1028
20022869,9006452,2022-06-20,0,Email,1,194.81,1060
20022870,9005520,2020-08-18,0,SMS,0,0.0,1011
20022871,9023261,2020-04-28,30,SMS,0,0.0,1028
20022872,9024355,2020-09-15,30,SMS,0,0.0,1098
20022873,9019265,2020-12-11,30,LegalNotice,0,0.0,1050
20022874,9019201,2024-08-02,120,SMS,0,0.0,1030
20022875,9000352,2021-08-02,0,FieldVisit,1,292.04,1000
20022876,9018548,2024-06-27,90,LegalNotice,0,0.0,1073
20022877,9011888,2024-12-03,0,Call,0,0.0,1013
20022878,9025875,2024-03-16,60,Call,0,0.0,1036
20022879,9025609,2024-07-15,90,Email,1,863.95,1021
20022880,9021444,2021-05-22,30,Call,1,884.82,1076
20022881,9000569,2024-05-26,60,Call,1,579.34,1068
20022882,9014800,2020-11-19,30,SMS,0,0.0,1040
20022883,9025902,2025-08-05,0,SMS,1,133.43,1076
20022884,9001214,2025-06-23,0,Email,0,0.0,1086
20022885,9013042,2020-11-13,90,Email,1,121.34,1007
20022886,9001702,2022-01-03,0,FieldVisit,1,331.75,1045
20022887,9012349,2020-02-19,0,Call,1,629.33,1024
20022888,9007377,2025-01-14,60,Call,0,0.0,1019
20022889,9003131,2020-07-19,120,SMS,0,0.0,1059
20022890,9024564,2025-02-17,30,LegalNotice,0,0.0,1007
20022891,9008520,2025-01-25,0,Call,0,0.0,1053
20022892,9024137,2024-02-02,0,Call,0,0.0,1068
20022893,9014111,2020-09-07,60,Email,0,0.0,1087
20022894,9001470,2023-03-01,0,Email,0,0.0,1051
20022895,9008703,2023-01-25,60,Call,0,0.0,1069
20022896,9004646,2023-11-02,90,SMS,0,0.0,1088
20022897,9013457,2023-10-10,0,Email,0,0.0,1044
20022898,9024087,2021-03-05,0,Call,1,243.82,1068
20022899,9005633,2020-01-08,0,SMS,0,0.0,1097
20022900,9001679,2024-02-22,0,Call,0,0.0,1050
20022901,9028110,2022-05-10,0,Call,0,0.0,1099
20022902,9014770,2020-07-14,60,Call,1,641.86,1092
20022903,9014901,2023-05-11,0,SMS,0,0.0,1090
20022904,9003767,2023-12-24,0,Call,0,0.0,1041
20022905,9002919,2025-07-13,0,FieldVisit,1,320.92,1032
20022906,9005614,2024-07-27,0,Call,0,0.0,1086
20022907,9012775,2022-10-31,0,FieldVisit,0,0.0,1061
20022908,9016710,2024-01-05,0,FieldVisit,1,307.23,1000
20022909,9005457,2023-02-15,0,Call,0,0.0,1030
20022910,9011224,2023-05-04,0,SMS,0,0.0,1004
20022911,9012108,2025-04-04,0,FieldVisit,0,0.0,1011
20022912,9008891,2024-10-07,60,Email,1,602.61,1036
20022913,9027850,2020-11-06,0,Call,0,0.0,1086
20022914,9022628,2025-07-06,0,FieldVisit,1,557.47,1028
20022915,9029639,2021-11-30,30,Call,0,0.0,1039
20022916,9015706,2022-08-23,30,FieldVisit,1,652.04,1058
20022917,9010259,2024-04-24,60,Email,0,0.0,1010
20022918,9025975,2021-10-04,30,Call,0,0.0,1000
20022919,9008255,2020-11-19,120,Email,1,293.36,1045
20022920,9023678,2021-06-06,0,FieldVisit,0,0.0,1077
20022921,9008289,2021-05-19,90,SMS,0,0.0,1081
20022922,9006467,2024-04-07,30,Call,1,334.23,1089
20022923,9008398,2025-06-13,30,Call,0,0.0,1005
20022924,9020940,2022-05-31,0,SMS,0,0.0,1022
20022925,9012208,2020-10-20,0,SMS,0,0.0,1097
20022926,9007765,2024-06-15,30,SMS,1,693.34,1089
20022927,9028953,2025-04-18,60,SMS,0,0.0,1078
20022928,9004849,2020-05-18,30,SMS,0,0.0,1035
20022929,9017843,2020-06-10,0,FieldVisit,0,0.0,1086
20022930,9001596,2020-09-26,90,Email,0,0.0,1082
20022931,9028414,2023-02-24,120,SMS,0,0.0,1024
20022932,9013307,2024-04-07,0,Email,1,423.32,1060
20022933,9011268,2025-07-08,30,Call,0,0.0,1088
20022934,9017667,2021-05-25,60,Call,1,985.8,1010
20022935,9005790,2022-03-08,0,SMS,0,0.0,1062
20022936,9017165,2020-06-16,0,Email,1,596.97,1002
20022937,9024344,2021-10-19,60,Call,0,0.0,1010
20022938,9004720,2020-03-25,90,FieldVisit,1,529.03,1095
20022939,9017691,2022-11-17,90,Call,0,0.0,1097
20022940,9022926,2025-04-24,0,Call,0,0.0,1022
20022941,9019055,2025-01-10,0,LegalNotice,0,0.0,1080
20022942,9018882,2023-05-26,0,Email,1,825.25,1061
20022943,9029150,2023-05-22,0,Call,0,0.0,1082
20022944,9020232,2025-09-28,0,Call,1,400.79,1078
20022945,9002625,2025-07-22,0,Email,1,443.44,1003
20022946,9029206,2021-09-04,30,FieldVisit,1,619.36,1042
20022947,9005423,2025-07-02,60,Call,0,0.0,1053
20022948,9000160,2025-01-19,30,FieldVisit,0,0.0,1060
20022949,9016795,2024-05-24,0,SMS,0,0.0,1025
20022950,9025918,2023-11-27,0,Call,0,0.0,1031
20022951,9004487,2022-09-26,0,LegalNotice,0,0.0,1068
20022952,9008611,2022-12-05,30,FieldVisit,0,0.0,1068
20022953,9027770,2024-05-28,0,SMS,1,868.01,1061
20022954,9000385,2024-05-04,0,Call,1,606.5,1094
20022955,9005911,2025-02-25,30,LegalNotice,1,774.66,1035
20022956,9026005,2020-03-01,0,Email,0,0.0,1040
20022957,9026958,2022-01-19,120,SMS,1,391.37,1045
20022958,9029949,2020-08-24,90,Email,1,701.56,1031
20022959,9024004,2022-12-07,0,Call,0,0.0,1097
20022960,9012122,2024-11-04,60,LegalNotice,1,962.03,1061
20022961,9016352,2024-04-30,0,Call,0,0.0,1042
20022962,9005044,2020-03-17,30,Call,1,207.8,1048
20022963,9017492,2024-07-12,30,FieldVisit,1,255.2,1099
20022964,9019152,2024-04-27,0,SMS,0,0.0,1021
20022965,9008377,2021-07-16,30,Email,0,0.0,1032
20022966,9016418,2025-03-24,0,FieldVisit,1,264.71,1087
20022967,9000246,2020-01-21,30,Email,1,138.98,1035
20022968,9014774,2025-05-10,0,SMS,1,794.94,1028
20022969,9024473,2024-09-03,0,SMS,0,0.0,1014
20022970,9006445,2024-09-01,0,Email,0,0.0,1008
20022971,9012440,2023-12-09,0,Call,0,0.0,1029
20022972,9014548,2022-04-07,0,FieldVisit,0,0.0,1073
20022973,9025335,2022-06-06,90,Email,0,0.0,1095
20022974,9013962,2023-12-02,30,Call,0,0.0,1076
20022975,9011031,2022-01-08,0,FieldVisit,0,0.0,1040
20022976,9029261,2025-08-13,90,Email,0,0.0,1012
20022977,9026007,2022-10-28,0,Call,1,153.24,1085
20022978,9026952,2020-02-25,0,SMS,0,0.0,1042
20022979,9018305,2020-05-18,30,Call,0,0.0,1095
20022980,9004101,2021-04-03,0,SMS,1,836.41,1049
20022981,9001816,2023-12-26,60,SMS,0,0.0,1090
20022982,9018256,2020-08-14,60,SMS,1,706.3,1045
20022983,9018946,2020-12-15,30,SMS,1,529.13,1028
20022984,9024708,2023-06-17,30,Call,1,519.47,1025
20022985,9006559,2023-10-24,0,SMS,1,503.37,1083
20022986,9005423,2024-10-24,0,SMS,1,940.07,1088
20022987,9011830,2021-09-21,0,FieldVisit,1,195.05,1048
20022988,9017116,2021-11-06,0,SMS,0,0.0,1051
20022989,9008611,2021-12-28,0,SMS,1,591.2,1009
20022990,9012067,2024-06-12,120,LegalNotice,0,0.0,1026
20022991,9017276,2023-09-09,180,Call,0,0.0,1007
20022992,9026742,2024-03-01,0,SMS,0,0.0,1056
20022993,9028284,2021-03-08,0,Call,0,0.0,1054
20022994,9029592,2025-06-22,0,Call,1,260.47,1035
20022995,9021431,2023-06-11,30,Call,1,492.45,1053
20022996,9019867,2020-08-16,30,Email,0,0.0,1081
20022997,9000891,2022-10-05,0,SMS,0,0.0,1088
20022998,9028578,2023-04-19,0,Call,0,0.0,1005
20022999,9025075,2021-10-25,0,LegalNotice,0,0.0,1052
20023000,9029836,2022-07-09,30,SMS,0,0.0,1045
20023001,9017742,2024-02-15,0,Call,0,0.0,1050
20023002,9026992,2024-03-10,60,Email,1,488.38,1049
20023003,9019771,2024-07-08,30,Call,1,473.62,1048
20023004,9029978,2025-02-20,30,Call,0,0.0,1068
20023005,9018506,2022-12-10,30,Call,1,651.59,1006
20023006,9020229,2021-04-03,30,Call,1,779.21,1037
